TP_GRAU_ACADEMICO;CO_CURSO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
3.0;100244;1;1;90;90;0;0;80;0;10;0;1406;1406;0;0;1396;0;10;0;83;25;58;83;0;80;0;80;0;0;0;0;0;3;0;0;0;66;13;3;1;0;0;0;42;3;38;0;0;0;256;58;198;256;0;0;165;59;17;7;7;1;0;125;16;110;0;1;4;35;6;29;35;0;0;20;11;2;1;0;1;0;18;1;14;0;0;2;83;0;256;0;35;0;25;5;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;40;22;4;19;0;137;133;74;15;73;0;15;15;7;1;9;0;13;0;55;28;0;188;68;0;23;12;0;0;0;0;0;95;15;81;6;42;2;38;11;0;0;0;0
3.0;100246;1;1;90;45;45;0;80;0;10;0;945;221;724;0;935;0;10;0;91;22;69;47;44;80;0;80;0;0;0;0;0;10;0;1;0;60;16;6;3;4;2;0;36;6;46;0;0;3;248;52;196;133;115;0;116;72;35;11;11;3;0;101;23;117;0;0;7;6;1;5;5;1;0;1;4;0;0;1;0;0;2;0;4;0;0;0;91;0;248;0;6;0;18;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;41;24;1;21;0;122;119;75;7;61;0;4;4;1;0;2;0;16;0;60;31;0;170;78;0;4;2;0;0;0;0;0;90;13;65;2;12;1;9;1;0;0;0;0
3.0;1403893;1;1;44;44;0;0;40;0;4;0;40;40;0;0;36;0;4;0;37;11;26;37;0;36;0;36;0;0;0;0;0;1;0;0;0;33;2;1;0;1;0;0;14;2;21;0;0;0;93;26;67;51;42;0;61;18;10;4;0;0;0;36;8;45;0;0;4;4;2;2;3;1;0;2;0;0;2;0;0;0;0;1;3;0;0;0;37;0;93;0;4;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;7;0;9;0;41;41;26;0;25;0;3;3;3;0;2;0;7;0;33;4;0;83;10;0;4;0;0;0;0;0;0;36;4;29;2;8;0;6;0;0;0;0;0
3.0;1313514;1;1;41;41;0;0;40;0;1;0;272;272;0;0;271;0;1;0;37;9;28;37;0;36;0;36;0;0;0;0;0;1;0;0;0;23;6;2;3;2;1;0;15;3;19;0;0;0;88;30;58;88;0;0;41;22;11;10;4;0;0;27;8;48;1;1;3;11;4;7;11;0;0;1;6;4;0;0;0;0;5;1;3;0;1;1;37;0;88;0;11;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;10;1;6;0;39;38;30;1;19;0;3;3;2;0;3;0;3;0;29;8;0;68;20;0;7;4;0;0;0;0;0;19;5;17;0;17;0;17;7;0;0;0;0
1.0;1321647;1;1;60;60;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;11;25;36;0;0;17;19;0;0;0;0;0;10;3;21;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;36;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;30;6;0;1;0;0;0;0;0;0;43;0;36;1;2;0;2;0;0;0;0;0
1.0;1321646;1;1;195;195;0;0;160;0;35;0;358;358;0;0;351;0;7;0;163;41;122;163;0;160;0;160;0;0;0;0;0;3;0;0;1;153;8;0;0;0;1;0;8;9;39;0;0;107;571;145;426;571;0;1;435;99;23;5;7;1;0;156;32;181;4;0;198;32;7;25;32;0;0;14;15;3;0;0;0;0;13;2;17;0;0;0;163;0;571;0;32;0;22;2;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;77;42;2;38;0;272;272;141;5;130;0;16;16;7;1;3;0;38;0;88;75;0;412;159;0;29;3;0;0;0;0;0;776;162;571;32;22;0;22;2;0;0;0;0
3.0;1183332;1;1;40;40;0;0;40;0;0;0;268;268;0;0;268;0;0;0;39;9;30;39;0;39;0;39;0;0;0;0;0;0;0;0;0;35;3;0;1;0;0;0;18;6;15;0;0;0;100;20;80;99;1;0;76;16;4;3;1;0;0;56;7;35;0;0;2;10;2;8;10;0;0;4;5;0;1;0;0;0;5;0;4;0;0;1;39;0;100;0;10;0;8;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;14;1;9;0;47;47;30;4;24;0;4;4;3;0;1;0;5;0;37;2;0;96;4;0;10;0;0;0;0;0;0;30;5;26;3;9;0;8;6;0;0;0;0
3.0;1342459;1;1;42;42;0;0;40;0;2;0;42;42;0;0;40;0;2;0;36;9;27;36;0;34;0;34;0;0;0;0;0;2;0;0;0;22;5;4;1;2;2;0;13;3;18;0;1;1;92;17;75;55;37;0;37;25;15;5;6;2;2;26;15;46;1;1;3;12;1;11;7;5;0;3;5;3;1;0;0;0;2;4;6;0;0;0;36;0;92;0;12;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;10;1;5;0;45;45;34;0;26;0;8;8;6;0;6;0;0;0;29;7;0;74;18;0;9;3;0;0;0;0;0;20;2;18;1;7;0;6;1;0;0;0;0
3.0;1457231;1;1;94;0;94;0;80;0;14;0;2188;0;2188;0;2099;0;89;0;80;9;71;0;80;75;0;20;0;55;0;0;0;5;0;0;0;34;20;15;6;4;1;0;21;12;46;1;0;0;192;27;165;0;192;0;90;53;21;18;5;5;0;53;24;105;6;1;3;21;3;18;0;21;0;11;4;3;2;0;1;0;11;1;9;0;0;0;80;0;192;0;21;0;12;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;37;28;5;18;0;89;86;62;8;45;0;8;8;5;0;7;0;1;1;52;28;0;130;62;0;13;8;0;0;0;0;0;14;6;14;1;26;5;26;4;0;0;0;0
1.0;95017;1;1;90;90;0;0;50;0;40;0;90;90;0;0;50;0;40;0;54;14;40;54;0;50;50;0;0;0;0;0;0;3;0;1;1;48;4;0;1;0;0;0;18;6;30;0;0;0;214;38;176;214;0;1;169;33;4;7;0;0;0;76;17;120;1;0;0;15;2;13;15;0;0;6;6;2;1;0;0;0;3;0;12;0;0;0;53;1;213;1;15;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;18;0;13;0;103;102;65;1;55;0;8;8;6;0;4;0;15;0;33;21;0;134;80;0;11;4;0;0;0;0;0;51;9;50;2;26;1;23;1;0;0;0;0
1.0;1457177;1;1;60;60;0;0;40;0;20;0;60;60;0;0;40;0;20;0;46;7;39;46;0;37;0;10;0;27;0;0;0;9;0;0;0;26;8;8;3;1;0;0;11;5;29;0;0;1;91;12;79;91;0;0;53;18;11;2;6;1;0;25;10;52;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;91;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;12;0;12;0;34;34;25;0;22;0;0;0;0;0;0;0;0;0;31;15;0;67;24;0;0;0;0;0;0;0;0;38;14;36;0;3;0;3;0;0;0;0;0
1.0;1181327;1;1;100;100;0;0;80;0;20;0;478;478;0;0;473;0;5;0;58;7;51;58;0;54;37;17;0;0;0;0;0;4;0;0;0;52;5;0;0;1;0;0;15;7;32;1;0;3;229;36;193;229;0;0;164;43;10;5;7;0;0;42;18;148;4;1;16;9;1;8;9;0;0;4;4;1;0;0;0;0;3;0;6;0;0;0;58;0;229;0;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;16;0;13;7;104;103;72;1;61;23;4;4;3;0;4;0;2;0;47;11;0;198;31;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1466110;1;1;60;60;0;0;30;0;30;0;79;79;0;0;49;0;30;0;32;6;26;32;0;17;13;4;0;0;0;0;0;15;0;0;0;23;1;1;3;4;0;0;4;3;24;1;0;0;55;14;41;55;0;0;32;9;3;4;6;1;0;8;5;40;2;0;0;7;3;4;7;0;0;1;3;2;1;0;0;0;0;1;6;0;0;0;32;0;55;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;5;0;3;3;16;16;12;0;5;4;3;3;2;0;0;1;2;0;25;7;0;42;13;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;317;1;1;100;100;0;0;100;0;0;0;100;100;0;0;100;0;0;0;100;13;87;100;0;100;100;0;0;0;0;0;0;0;0;0;1;98;1;0;0;0;0;0;38;12;50;0;0;0;487;54;433;487;0;1;385;76;22;1;2;0;0;159;55;268;5;0;0;34;1;33;34;0;0;15;15;4;0;0;0;0;8;0;26;0;0;0;100;0;486;1;34;0;13;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;50;36;4;25;0;213;209;150;10;108;0;12;12;10;0;6;0;27;0;53;47;0;259;228;0;15;19;0;0;0;0;0;45;4;42;3;95;5;90;1;1;0;1;0
1.0;116188;1;1;50;50;0;0;50;0;0;0;50;50;0;0;50;0;0;0;47;5;42;47;0;47;47;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;19;1;27;0;0;0;264;29;235;264;0;0;217;36;6;2;0;3;0;98;19;144;3;0;0;4;0;4;4;0;0;2;1;1;0;0;0;0;3;0;1;0;0;0;47;0;263;1;4;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;23;17;1;12;0;107;105;81;2;53;0;0;0;0;0;0;0;18;0;24;23;0;129;135;0;2;2;0;0;0;0;0;28;4;26;0;57;2;55;2;0;0;0;0
1.0;99406;1;1;50;0;50;0;50;0;0;0;50;0;50;0;50;0;0;0;50;9;41;0;50;50;50;0;0;0;0;0;0;0;0;0;2;44;2;2;0;0;0;0;16;4;30;0;0;0;272;38;234;0;272;2;191;47;17;6;6;3;0;80;36;154;2;0;0;5;0;5;0;5;0;0;3;1;0;1;0;0;1;1;3;0;0;0;50;0;272;0;5;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;25;19;1;13;0;105;102;77;4;55;0;3;3;1;0;2;0;15;0;29;21;0;142;130;0;4;1;0;0;0;0;0;19;3;18;0;31;1;30;0;0;0;0;0
1.0;11554;1;1;55;55;0;0;50;0;5;0;500;500;0;0;495;0;5;0;54;6;48;54;0;53;0;53;0;0;0;0;0;1;0;0;0;54;0;0;0;0;0;0;15;6;33;0;0;0;211;29;182;211;0;0;170;28;9;3;1;0;0;57;22;123;1;0;8;5;0;5;5;0;0;3;1;1;0;0;0;0;0;0;3;1;0;1;54;0;211;0;5;0;9;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;20;0;15;0;94;91;73;3;52;0;4;3;3;1;2;0;20;1;41;13;0;177;34;0;5;0;0;0;0;0;0;182;8;140;5;56;6;53;2;0;0;0;0
3.0;1269748;1;1;40;40;0;0;40;0;0;0;402;402;0;0;402;0;0;0;24;7;17;24;0;24;0;24;0;0;0;0;0;0;0;0;0;19;2;2;1;0;0;0;7;1;10;2;0;4;87;20;67;87;0;0;63;14;5;3;2;0;0;14;3;59;3;0;8;14;3;11;14;0;0;7;3;1;2;1;0;0;1;1;11;1;0;0;24;0;87;0;14;0;6;2;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;24;10;18;1;7;0;4;3;1;1;1;0;0;0;20;4;0;79;8;0;14;0;0;0;0;0;0;12;4;12;0;0;0;0;0;0;0;0;0
3.0;1658015;1;1;40;40;0;0;40;0;0;0;117;117;0;0;117;0;0;0;36;15;21;36;0;36;0;36;0;0;0;0;0;0;0;0;0;24;7;3;1;0;1;0;8;0;20;0;0;8;36;15;21;36;0;0;24;7;3;1;0;1;0;8;0;20;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;36;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1;0;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1267543;1;1;107;107;0;0;50;0;57;0;455;455;0;0;303;0;152;0;44;9;35;0;44;44;0;41;0;3;0;0;0;0;0;0;1;43;0;0;0;0;0;0;5;3;21;0;0;15;284;34;250;0;284;1;174;62;20;12;13;1;1;80;24;161;1;0;18;4;0;4;0;4;0;1;2;1;0;0;0;0;1;0;3;0;0;0;44;0;284;0;4;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;79;32;12;0;189;95;0;3;1;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0
3.0;1168520;1;1;40;40;0;0;40;0;0;0;42;42;0;0;42;0;0;0;42;8;34;42;0;41;0;41;0;0;0;0;0;0;0;1;0;38;3;0;1;0;0;0;10;8;23;1;0;0;102;16;86;65;37;0;74;13;2;7;4;2;0;25;14;60;2;0;1;18;2;16;12;6;0;10;4;0;3;1;0;0;8;1;9;0;0;0;42;0;102;0;18;0;6;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;15;1;11;0;48;40;34;3;22;7;6;5;4;1;4;1;0;0;34;8;0;85;17;0;14;4;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0
1.0;1158678;1;1;50;50;0;0;50;0;0;0;248;248;0;0;248;0;0;0;47;11;36;47;0;46;22;11;13;0;0;0;0;0;0;1;3;40;3;1;0;0;0;0;10;1;32;0;3;1;272;59;213;272;0;3;166;85;15;1;1;1;0;40;12;203;2;10;5;34;7;27;34;0;0;24;9;1;0;0;0;0;1;1;29;0;2;1;47;0;272;0;34;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;17;0;10;0;113;113;102;0;62;0;15;15;15;0;5;0;0;0;46;1;0;253;19;0;34;0;0;0;0;0;0;122;19;122;33;34;2;34;11;0;0;0;0
1.0;112086;1;1;50;0;50;0;50;0;0;0;159;0;159;0;159;0;0;0;42;15;27;0;42;42;13;27;2;0;0;0;0;0;0;0;1;38;3;0;0;0;0;0;6;0;31;0;0;5;269;99;170;0;269;1;122;89;34;14;7;2;0;35;9;211;0;2;12;20;5;15;0;20;0;7;9;3;0;0;1;0;1;1;18;0;0;0;42;0;269;0;20;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;11;0;7;0;97;97;84;1;51;0;9;9;7;0;3;0;0;0;40;2;0;260;9;0;20;0;0;0;0;0;0;80;13;79;17;9;2;9;1;0;0;0;0
1.0;62484;1;1;56;56;0;0;56;0;0;0;661;661;0;0;661;0;0;0;53;17;36;53;0;53;0;25;28;0;0;0;0;0;0;0;1;51;1;0;0;0;0;0;17;3;30;1;0;2;368;90;278;368;0;1;263;79;18;5;2;0;0;112;14;217;3;0;22;15;8;7;15;0;0;12;2;1;0;0;0;0;4;1;10;0;0;0;53;0;368;0;15;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;19;0;9;0;147;147;127;3;72;0;5;5;5;0;1;0;0;0;27;26;0;219;149;0;8;7;0;0;0;0;0;171;22;169;3;31;1;31;0;0;0;0;0
1.0;122634;1;1;46;46;0;0;46;0;0;0;499;499;0;0;499;0;0;0;47;13;34;47;0;46;0;23;23;0;0;0;0;0;0;1;1;43;3;0;0;0;0;0;19;1;25;0;2;0;355;83;272;355;0;1;213;88;35;11;5;2;0;97;20;217;4;6;11;17;5;12;17;0;0;11;4;2;0;0;0;0;4;0;13;0;0;0;47;0;355;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;20;0;10;0;143;142;122;0;68;0;12;12;11;0;6;0;0;0;27;20;0;225;130;0;14;3;0;0;0;0;0;103;18;103;3;27;1;27;0;0;0;0;0
1.0;1330347;1;1;40;40;0;0;40;0;0;0;628;628;0;0;628;0;0;0;40;7;33;40;0;40;24;0;16;0;0;0;0;0;0;0;2;37;1;0;0;0;0;0;24;0;14;0;2;0;215;47;168;215;0;2;166;37;4;6;0;0;0;76;7;87;1;6;38;23;6;17;23;0;0;16;6;0;1;0;0;0;3;0;7;0;2;11;40;0;215;0;23;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;20;20;0;129;86;0;15;8;0;0;0;0;0;0;0;0;0;16;1;15;0;0;0;0;0
3.0;48271;1;1;68;40;28;0;60;0;8;0;68;40;28;0;60;0;8;0;46;12;34;3;43;42;0;42;0;0;0;0;0;4;0;0;0;30;10;2;1;2;1;0;13;2;25;2;1;3;155;32;123;119;36;0;74;42;20;8;8;3;0;29;3;97;4;1;21;12;2;10;12;0;0;3;4;1;2;2;0;0;2;0;8;0;0;2;46;0;154;1;11;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;0;0;29;28;0;2;5;0;1;1;0;0;0;0;7;0;35;11;0;101;54;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1454751;1;1;47;47;0;0;40;0;7;0;1326;1326;0;0;1288;0;38;0;47;17;30;47;0;40;0;40;0;0;0;0;0;7;0;0;1;37;5;1;1;2;0;0;13;0;34;0;0;0;145;45;100;145;0;0;113;17;9;2;4;0;0;34;4;105;0;0;2;10;4;6;10;0;0;8;2;0;0;0;0;0;4;0;6;0;0;0;47;0;145;0;10;0;8;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;20;19;1;10;0;53;52;48;3;28;0;0;0;0;0;0;0;0;0;34;13;0;105;40;0;4;6;0;0;0;0;0;30;6;30;0;2;0;2;1;0;0;0;0
1.0;1636610;1;1;40;0;40;0;40;0;0;0;366;0;366;0;366;0;0;0;41;16;25;0;41;41;0;41;0;0;0;0;0;0;0;0;0;30;5;4;2;0;0;0;4;0;34;0;0;3;39;15;24;0;39;0;29;5;3;2;0;0;0;3;0;33;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;39;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;14;2;11;0;19;17;14;2;11;0;0;0;0;0;0;0;0;0;40;1;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1419884;1;1;30;0;30;0;30;0;0;0;99;0;99;0;99;0;0;0;30;9;21;0;30;30;1;0;0;30;0;0;0;0;0;0;0;11;5;5;4;4;1;0;5;8;16;0;0;1;78;16;62;0;78;0;31;16;11;12;6;2;0;18;17;40;1;0;2;6;3;3;0;6;0;2;2;1;1;0;0;0;2;1;3;0;0;0;30;0;78;0;6;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;11;0;12;4;39;34;28;1;21;5;2;2;2;0;0;0;15;0;27;3;0;69;9;0;5;1;0;0;0;0;0;15;5;15;0;7;0;7;0;0;0;0;0
1.0;1577810;1;1;35;0;35;0;35;0;0;0;34;0;34;0;34;0;0;0;33;2;31;0;33;33;29;4;0;0;0;0;0;0;0;0;0;28;2;2;1;0;0;0;10;4;18;1;0;0;60;11;49;0;60;0;50;4;2;1;3;0;0;12;5;34;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;60;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;2;0;5;0;18;18;8;1;12;0;0;0;0;0;0;0;0;0;15;18;0;33;27;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0
1.0;12025;1;1;49;49;0;0;44;0;5;0;1216;1216;0;0;1195;0;21;0;47;11;36;47;0;44;0;40;0;4;0;0;0;2;0;1;0;47;0;0;0;0;0;0;15;10;16;3;2;1;223;31;192;223;0;0;170;37;10;3;3;0;0;57;27;122;6;5;6;10;1;9;10;0;0;5;5;0;0;0;0;0;2;1;7;0;0;0;47;0;223;0;10;0;15;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;15;3;2;6;110;5;77;5;9;14;6;2;3;0;1;0;74;0;23;24;0;128;94;1;7;3;0;0;0;0;0;10;2;9;1;8;1;8;0;0;0;0;0
